,year,division,match_id,half_type,play_time,goal_range
2040,2014,2,2014-2-173,2,12,3
2041,2014,2,2014-2-173,2,14,3
2042,2014,2,2014-2-173,2,39,5
2043,2014,2,2014-2-173,2,43,5
2044,2014,2,2014-2-173,2,46,5
2045,2014,2,2014-2-174,1,19,1
2046,2014,2,2014-2-174,2,40,5
2047,2014,2,2014-2-175,1,35,2
2048,2014,2,2014-2-175,2,11,3
2049,2014,2,2014-2-175,2,40,5
2050,2014,2,2014-2-177,2,11,3
2051,2014,2,2014-2-177,2,18,4
2052,2014,2,2014-2-177,2,31,5
2053,2014,2,2014-2-178,1,18,1
2054,2014,2,2014-2-178,2,9,3
2055,2014,2,2014-2-178,2,13,3
2056,2014,2,2014-2-178,2,14,3
2057,2014,2,2014-2-179,1,16,1
2058,2014,2,2014-2-179,1,45,2
2059,2014,2,2014-2-180,1,25,1
2060,2014,2,2014-2-180,2,28,4
2061,2014,2,2014-2-181,2,8,3
2062,2014,2,2014-2-182,2,25,4
2063,2014,2,2014-2-182,2,26,4
2064,2014,2,2014-2-182,2,31,5
2065,2014,3,2014-3-001,1,20,1
2066,2014,3,2014-3-001,1,32,2
2067,2014,3,2014-3-001,2,3,3
2068,2014,3,2014-3-001,2,40,5
2069,2014,3,2014-3-002,2,25,4
2070,2014,3,2014-3-002,2,30,5
2071,2015,1,2015-1-001,1,38,2
2072,2015,1,2015-1-001,2,38,5
2073,2015,1,2015-1-002,1,13,0
2074,2015,1,2015-1-002,1,32,2
2075,2015,1,2015-1-002,2,46,5
2076,2015,1,2015-1-002,2,48,5
2077,2015,1,2015-1-003,2,36,5
2078,2015,1,2015-1-004,2,6,3
2079,2015,1,2015-1-004,2,34,5
2080,2015,1,2015-1-005,2,27,4
2081,2015,1,2015-1-006,1,22,1
2082,2015,1,2015-1-006,1,35,2
2083,2015,1,2015-1-007,2,18,4
2084,2015,1,2015-1-007,2,25,4
2085,2015,1,2015-1-007,2,34,5
2086,2015,1,2015-1-008,1,10,0
2087,2015,1,2015-1-008,2,28,4
2088,2015,1,2015-1-008,2,47,5
2089,2015,1,2015-1-010,1,33,2
2090,2015,1,2015-1-010,2,40,5
2091,2015,1,2015-1-011,1,46,2
2092,2015,1,2015-1-011,2,2,3
2093,2015,1,2015-1-011,2,17,4
2094,2015,1,2015-1-011,2,21,4
2095,2015,1,2015-1-011,2,32,5
2096,2015,1,2015-1-011,2,33,5
2097,2015,1,2015-1-014,1,3,0
2098,2015,1,2015-1-014,1,6,0
2099,2015,1,2015-1-014,1,15,1
2100,2015,1,2015-1-014,1,23,1
2101,2015,1,2015-1-014,2,35,5
2102,2015,1,2015-1-015,1,8,0
2103,2015,1,2015-1-015,1,18,1
2104,2015,1,2015-1-015,1,32,2
2105,2015,1,2015-1-015,2,4,3
2106,2015,1,2015-1-015,2,26,4
2107,2015,1,2015-1-016,1,31,2
2108,2015,1,2015-1-016,2,11,3
2109,2015,1,2015-1-016,2,41,5
2110,2015,1,2015-1-017,1,46,2
2111,2015,1,2015-1-017,2,5,3
2112,2015,1,2015-1-017,2,24,4
2113,2015,1,2015-1-017,2,47,5
2114,2015,1,2015-1-019,2,44,5
2115,2015,1,2015-1-020,1,20,1
2116,2015,1,2015-1-020,2,29,4
2117,2015,1,2015-1-020,2,48,5
2118,2015,1,2015-1-021,2,26,4
2119,2015,1,2015-1-022,1,11,0
2120,2015,1,2015-1-022,1,17,1
2121,2015,1,2015-1-022,1,20,1
2122,2015,1,2015-1-022,2,13,3
2123,2015,1,2015-1-022,2,15,4
2124,2015,1,2015-1-023,1,15,1
2125,2015,1,2015-1-023,2,8,3
2126,2015,1,2015-1-024,2,28,4
2127,2015,1,2015-1-025,1,44,2
2128,2015,1,2015-1-025,2,20,4
2129,2015,1,2015-1-026,2,33,5
2130,2015,1,2015-1-027,2,24,4
2131,2015,1,2015-1-028,1,9,0
2132,2015,1,2015-1-028,2,4,3
2133,2015,1,2015-1-029,1,25,1
2134,2015,1,2015-1-029,1,35,2
2135,2015,1,2015-1-030,1,21,1
2136,2015,1,2015-1-030,1,41,2
2137,2015,1,2015-1-030,1,45,2
2138,2015,1,2015-1-030,2,9,3
2139,2015,1,2015-1-030,2,45,5
2140,2015,1,2015-1-031,2,6,3
2141,2015,1,2015-1-031,2,32,5
2142,2015,1,2015-1-031,2,41,5
2143,2015,1,2015-1-032,1,32,2
2144,2015,1,2015-1-032,2,15,4
2145,2015,1,2015-1-032,2,17,4
2146,2015,1,2015-1-032,2,32,5
2147,2015,1,2015-1-032,2,48,5
2148,2015,1,2015-1-033,1,45,2
2149,2015,1,2015-1-033,2,21,4
2150,2015,1,2015-1-035,2,17,4
2151,2015,1,2015-1-036,1,15,1
2152,2015,1,2015-1-036,2,4,3
2153,2015,1,2015-1-036,2,13,3
2154,2015,1,2015-1-037,1,22,1
2155,2015,1,2015-1-037,1,43,2
2156,2015,1,2015-1-037,2,3,3
2157,2015,1,2015-1-037,2,7,3
2158,2015,1,2015-1-037,2,22,4
2159,2015,1,2015-1-037,2,44,5
2160,2015,1,2015-1-038,2,12,3
2161,2015,1,2015-1-040,1,18,1
2162,2015,1,2015-1-040,2,41,5
2163,2015,1,2015-1-041,2,21,4
2164,2015,1,2015-1-041,2,41,5
2165,2015,1,2015-1-042,1,43,2
2166,2015,1,2015-1-042,2,11,3
2167,2015,1,2015-1-043,1,16,1
2168,2015,1,2015-1-043,1,39,2
2169,2015,1,2015-1-044,1,43,2
2170,2015,1,2015-1-044,2,43,5
2171,2015,1,2015-1-045,1,34,2
2172,2015,1,2015-1-045,2,18,4
2173,2015,1,2015-1-046,1,21,1
2174,2015,1,2015-1-046,1,41,2
2175,2015,1,2015-1-046,2,17,4
2176,2015,1,2015-1-047,1,22,1
2177,2015,1,2015-1-047,1,40,2
2178,2015,1,2015-1-048,2,2,3
2179,2015,1,2015-1-048,2,36,5
2180,2015,1,2015-1-048,2,38,5
2181,2015,1,2015-1-049,1,4,0
2182,2015,1,2015-1-049,1,33,2
2183,2015,1,2015-1-050,2,19,4
2184,2015,1,2015-1-050,2,24,4
2185,2015,1,2015-1-051,1,10,0
2186,2015,1,2015-1-051,1,16,1
2187,2015,1,2015-1-051,1,45,2
2188,2015,1,2015-1-052,1,14,0
2189,2015,1,2015-1-052,1,18,1
2190,2015,1,2015-1-052,1,26,1
2191,2015,1,2015-1-052,2,22,4
2192,2015,1,2015-1-052,2,45,5
2193,2015,1,2015-1-053,1,7,0
2194,2015,1,2015-1-053,2,1,3
2195,2015,1,2015-1-053,2,43,5
2196,2015,1,2015-1-054,1,16,1
2197,2015,1,2015-1-054,2,21,4
2198,2015,1,2015-1-054,2,39,5
2199,2015,1,2015-1-055,2,16,4
2200,2015,1,2015-1-055,2,23,4
2201,2015,1,2015-1-057,2,22,4
2202,2015,1,2015-1-058,2,19,4
2203,2015,1,2015-1-058,2,22,4
2204,2015,1,2015-1-058,2,23,4
2205,2015,1,2015-1-059,2,8,3
2206,2015,1,2015-1-060,1,16,1
2207,2015,1,2015-1-060,2,24,4
2208,2015,1,2015-1-060,2,45,5
2209,2015,1,2015-1-060,2,47,5
2210,2015,1,2015-1-061,2,11,3
2211,2015,1,2015-1-062,1,12,0
2212,2015,1,2015-1-062,1,31,2
2213,2015,1,2015-1-062,2,30,5
2214,2015,1,2015-1-063,1,11,0
2215,2015,1,2015-1-063,1,21,1
2216,2015,1,2015-1-063,1,29,1
2217,2015,1,2015-1-064,2,39,5
2218,2015,1,2015-1-066,1,12,0
2219,2015,1,2015-1-066,2,3,3
2220,2015,1,2015-1-066,2,24,4
2221,2015,1,2015-1-067,2,35,5
2222,2015,1,2015-1-067,2,43,5
2223,2015,1,2015-1-067,2,44,5
2224,2015,1,2015-1-068,2,3,3
2225,2015,1,2015-1-069,1,34,2
2226,2015,1,2015-1-069,1,41,2
2227,2015,1,2015-1-070,2,44,5
2228,2015,1,2015-1-071,1,10,0
2229,2015,1,2015-1-071,1,14,0
2230,2015,1,2015-1-071,1,32,2
2231,2015,1,2015-1-071,2,7,3
2232,2015,1,2015-1-072,1,9,0
2233,2015,1,2015-1-072,1,13,0
2234,2015,1,2015-1-072,2,1,3
2235,2015,1,2015-1-072,2,31,5
2236,2015,1,2015-1-072,2,43,5
2237,2015,1,2015-1-073,1,45,2
2238,2015,1,2015-1-073,2,31,5
2239,2015,1,2015-1-073,2,48,5
2240,2015,1,2015-1-074,1,3,0
2241,2015,1,2015-1-075,1,27,1
2242,2015,1,2015-1-075,2,1,3
2243,2015,1,2015-1-075,2,4,3
2244,2015,1,2015-1-075,2,35,5
2245,2015,1,2015-1-076,2,4,3
2246,2015,1,2015-1-076,2,35,5
2247,2015,1,2015-1-076,2,40,5
2248,2015,1,2015-1-077,1,31,2
2249,2015,1,2015-1-077,2,9,3
2250,2015,1,2015-1-079,1,19,1
2251,2015,1,2015-1-080,1,2,0
2252,2015,1,2015-1-080,2,22,4
2253,2015,1,2015-1-080,2,42,5
2254,2015,1,2015-1-082,1,24,1
2255,2015,1,2015-1-082,1,36,2
2256,2015,1,2015-1-082,2,24,4
2257,2015,1,2015-1-083,1,15,1
2258,2015,1,2015-1-084,1,29,1
2259,2015,1,2015-1-084,1,31,2
2260,2015,1,2015-1-084,1,41,2
2261,2015,1,2015-1-084,2,9,3
2262,2015,1,2015-1-084,2,32,5
2263,2015,1,2015-1-084,2,44,5
2264,2015,1,2015-1-084,2,46,5
2265,2015,1,2015-1-085,1,44,2
2266,2015,1,2015-1-085,2,7,3
2267,2015,1,2015-1-085,2,27,4
2268,2015,1,2015-1-087,1,8,0
2269,2015,1,2015-1-087,1,20,1
2270,2015,1,2015-1-087,1,43,2
2271,2015,1,2015-1-088,1,7,0
2272,2015,1,2015-1-088,2,10,3
2273,2015,1,2015-1-089,2,15,4
2274,2015,1,2015-1-089,2,34,5
2275,2015,1,2015-1-090,2,33,5
2276,2015,1,2015-1-091,1,47,2
2277,2015,1,2015-1-091,2,12,3
2278,2015,1,2015-1-091,2,31,5
2279,2015,1,2015-1-093,1,8,0
2280,2015,1,2015-1-093,1,37,2
2281,2015,1,2015-1-093,2,14,3
2282,2015,1,2015-1-094,1,5,0
2283,2015,1,2015-1-094,2,22,4
2284,2015,1,2015-1-096,1,25,1
2285,2015,1,2015-1-096,1,46,2
2286,2015,1,2015-1-096,2,1,3
2287,2015,1,2015-1-096,2,7,3
2288,2015,1,2015-1-096,2,9,3
2289,2015,1,2015-1-096,2,36,5
2290,2015,1,2015-1-096,2,41,5
2291,2015,1,2015-1-097,1,2,0
2292,2015,1,2015-1-097,1,44,2
2293,2015,1,2015-1-097,2,5,3
2294,2015,1,2015-1-098,1,31,2
2295,2015,1,2015-1-098,1,33,2
2296,2015,1,2015-1-099,1,27,1
2297,2015,1,2015-1-099,2,40,5
2298,2015,1,2015-1-100,2,17,4
2299,2015,1,2015-1-100,2,33,5
2300,2015,1,2015-1-101,1,20,1
2301,2015,1,2015-1-101,1,25,1
2302,2015,1,2015-1-101,2,28,4
2303,2015,1,2015-1-101,2,47,5
2304,2015,1,2015-1-102,1,9,0
2305,2015,1,2015-1-102,2,22,4
2306,2015,1,2015-1-102,2,30,5
2307,2015,1,2015-1-102,2,47,5
2308,2015,1,2015-1-103,1,8,0
2309,2015,1,2015-1-103,1,20,1
2310,2015,1,2015-1-103,2,21,4
2311,2015,1,2015-1-104,2,25,4
2312,2015,1,2015-1-105,1,3,0
2313,2015,1,2015-1-105,1,45,2
2314,2015,1,2015-1-105,2,13,3
2315,2015,1,2015-1-105,2,42,5
2316,2015,1,2015-1-107,1,13,0
2317,2015,1,2015-1-107,2,29,4
2318,2015,1,2015-1-108,1,12,0
2319,2015,1,2015-1-108,1,21,1
2320,2015,1,2015-1-108,2,32,5
2321,2015,1,2015-1-108,2,34,5
2322,2015,1,2015-1-109,1,35,2
2323,2015,1,2015-1-110,1,32,2
2324,2015,1,2015-1-110,1,40,2
2325,2015,1,2015-1-110,2,43,5
2326,2015,1,2015-1-112,1,18,1
2327,2015,1,2015-1-112,1,38,2
2328,2015,1,2015-1-112,1,43,2
2329,2015,1,2015-1-112,2,13,3
2330,2015,1,2015-1-113,1,36,2
2331,2015,1,2015-1-113,2,1,3
2332,2015,1,2015-1-113,2,13,3
2333,2015,1,2015-1-113,2,22,4
2334,2015,1,2015-1-114,1,9,0
2335,2015,1,2015-1-114,1,21,1
2336,2015,1,2015-1-114,2,4,3
2337,2015,1,2015-1-114,2,32,5
2338,2015,1,2015-1-114,2,35,5
2339,2015,1,2015-1-114,2,39,5
2340,2015,1,2015-1-115,1,32,2
2341,2015,1,2015-1-116,1,38,2
2342,2015,1,2015-1-118,1,26,1
2343,2015,1,2015-1-118,1,30,2
2344,2015,1,2015-1-119,1,19,1
2345,2015,1,2015-1-119,2,22,4
2346,2015,1,2015-1-119,2,39,5
2347,2015,1,2015-1-120,1,6,0
2348,2015,1,2015-1-120,1,27,1
2349,2015,1,2015-1-120,1,33,2
2350,2015,1,2015-1-120,2,9,3
2351,2015,1,2015-1-120,2,15,4
2352,2015,1,2015-1-120,2,35,5
2353,2015,1,2015-1-120,2,49,5
2354,2015,1,2015-1-121,2,6,3
2355,2015,1,2015-1-121,2,28,4
2356,2015,1,2015-1-122,2,23,4
2357,2015,1,2015-1-123,2,33,5
2358,2015,1,2015-1-123,2,37,5
2359,2015,1,2015-1-124,1,12,0
2360,2015,1,2015-1-124,1,44,2
2361,2015,1,2015-1-124,2,21,4
2362,2015,1,2015-1-124,2,39,5
2363,2015,1,2015-1-124,2,46,5
2364,2015,1,2015-1-125,1,25,1
2365,2015,1,2015-1-125,2,5,3
2366,2015,1,2015-1-125,2,6,3
2367,2015,1,2015-1-125,2,7,3
2368,2015,1,2015-1-125,2,24,4
2369,2015,1,2015-1-125,2,26,4
2370,2015,1,2015-1-125,2,31,5
2371,2015,1,2015-1-126,1,8,0
2372,2015,1,2015-1-126,2,24,4
2373,2015,1,2015-1-126,2,28,4
2374,2015,1,2015-1-126,2,31,5
2375,2015,1,2015-1-127,1,20,1
2376,2015,1,2015-1-127,2,11,3
2377,2015,1,2015-1-127,2,45,5
2378,2015,1,2015-1-128,1,17,1
2379,2015,1,2015-1-129,1,21,1
2380,2015,1,2015-1-129,1,46,2
2381,2015,1,2015-1-129,2,19,4
2382,2015,1,2015-1-129,2,37,5
2383,2015,1,2015-1-130,2,4,3
2384,2015,1,2015-1-131,1,12,0
2385,2015,1,2015-1-131,1,26,1
2386,2015,1,2015-1-131,2,15,4
2387,2015,1,2015-1-131,2,35,5
2388,2015,1,2015-1-131,2,45,5
2389,2015,1,2015-1-132,2,18,4
2390,2015,1,2015-1-132,2,31,5
2391,2015,1,2015-1-133,2,19,4
2392,2015,1,2015-1-133,2,37,5
2393,2015,1,2015-1-136,1,12,0
2394,2015,1,2015-1-136,2,37,5
2395,2015,1,2015-1-136,2,42,5
2396,2015,1,2015-1-137,1,20,1
2397,2015,1,2015-1-137,2,10,3
2398,2015,1,2015-1-137,2,24,4
2399,2015,1,2015-1-138,1,4,0
2400,2015,1,2015-1-138,1,22,1
2401,2015,1,2015-1-138,1,28,1
2402,2015,1,2015-1-138,2,8,3
2403,2015,1,2015-1-140,2,40,5
2404,2015,1,2015-1-140,2,44,5
2405,2015,1,2015-1-141,2,43,5
2406,2015,1,2015-1-141,2,45,5
2407,2015,1,2015-1-142,1,12,0
2408,2015,1,2015-1-142,2,13,3
2409,2015,1,2015-1-142,2,29,4
2410,2015,1,2015-1-143,1,15,1
2411,2015,1,2015-1-143,2,38,5
2412,2015,1,2015-1-144,2,8,3
2413,2015,1,2015-1-144,2,21,4
2414,2015,1,2015-1-144,2,30,5
2415,2015,1,2015-1-145,1,17,1
2416,2015,1,2015-1-145,2,15,4
2417,2015,1,2015-1-146,1,20,1
2418,2015,1,2015-1-146,2,44,5
2419,2015,1,2015-1-146,2,47,5
2420,2015,1,2015-1-147,2,22,4
2421,2015,1,2015-1-147,2,37,5
2422,2015,1,2015-1-148,1,27,1
2423,2015,1,2015-1-148,1,31,2
2424,2015,1,2015-1-148,2,3,3
2425,2015,1,2015-1-148,2,32,5
2426,2015,1,2015-1-149,1,19,1
2427,2015,1,2015-1-149,1,26,1
2428,2015,1,2015-1-149,1,42,2
2429,2015,1,2015-1-149,2,25,4
2430,2015,1,2015-1-150,1,22,1
2431,2015,1,2015-1-150,1,35,2
2432,2015,1,2015-1-150,1,38,2
2433,2015,1,2015-1-150,2,10,3
2434,2015,1,2015-1-150,2,14,3
2435,2015,1,2015-1-150,2,19,4
2436,2015,1,2015-1-151,1,33,2
2437,2015,1,2015-1-151,2,4,3
2438,2015,1,2015-1-151,2,29,4
2439,2015,1,2015-1-151,2,41,5
2440,2015,1,2015-1-151,2,43,5
2441,2015,1,2015-1-151,2,46,5
2442,2015,1,2015-1-152,2,8,3
2443,2015,1,2015-1-152,2,40,5
2444,2015,1,2015-1-152,2,46,5
2445,2015,1,2015-1-153,2,23,4
2446,2015,1,2015-1-154,1,17,1
2447,2015,1,2015-1-154,2,21,4
2448,2015,1,2015-1-155,1,22,1
2449,2015,1,2015-1-155,1,37,2
2450,2015,1,2015-1-155,2,31,5
2451,2015,1,2015-1-156,1,47,2
2452,2015,1,2015-1-157,1,31,2
2453,2015,1,2015-1-157,1,39,2
2454,2015,1,2015-1-157,2,8,3
2455,2015,1,2015-1-157,2,27,4
2456,2015,1,2015-1-158,1,46,2
2457,2015,1,2015-1-158,2,46,5
2458,2015,1,2015-1-159,2,21,4
2459,2015,1,2015-1-160,2,20,4
2460,2015,1,2015-1-161,2,35,5
2461,2015,1,2015-1-163,1,9,0
2462,2015,1,2015-1-163,1,11,0
2463,2015,1,2015-1-163,1,35,2
2464,2015,1,2015-1-164,1,36,2
2465,2015,1,2015-1-164,2,5,3
2466,2015,1,2015-1-164,2,24,4
2467,2015,1,2015-1-165,1,3,0
2468,2015,1,2015-1-165,1,12,0
2469,2015,1,2015-1-166,1,28,1
2470,2015,1,2015-1-167,1,39,2
2471,2015,1,2015-1-167,2,10,3
2472,2015,1,2015-1-167,2,18,4
2473,2015,1,2015-1-169,1,28,1
2474,2015,1,2015-1-169,2,25,4
2475,2015,1,2015-1-170,1,10,0
2476,2015,1,2015-1-170,1,40,2
2477,2015,1,2015-1-170,2,16,4
2478,2015,1,2015-1-170,2,33,5
2479,2015,1,2015-1-171,1,37,2
2480,2015,1,2015-1-171,2,38,5
2481,2015,1,2015-1-173,2,12,3
2482,2015,1,2015-1-174,1,10,0
2483,2015,1,2015-1-174,1,21,1
2484,2015,1,2015-1-174,1,29,1
2485,2015,1,2015-1-174,1,41,2
2486,2015,1,2015-1-174,1,47,2
2487,2015,1,2015-1-174,2,14,3
2488,2015,1,2015-1-175,1,19,1
2489,2015,1,2015-1-175,2,8,3
2490,2015,1,2015-1-175,2,46,5
2491,2015,1,2015-1-176,1,11,0
2492,2015,1,2015-1-176,2,19,4
2493,2015,1,2015-1-176,2,30,5
2494,2015,1,2015-1-177,1,39,2
2495,2015,1,2015-1-178,2,14,3
2496,2015,1,2015-1-178,2,24,4
2497,2015,1,2015-1-178,2,27,4
2498,2015,1,2015-1-178,2,50,5
2499,2015,1,2015-1-180,1,11,0
2500,2015,1,2015-1-180,2,12,3
2501,2015,1,2015-1-181,1,46,2
2502,2015,1,2015-1-181,2,6,3
2503,2015,1,2015-1-181,2,28,4
2504,2015,1,2015-1-182,1,5,0
2505,2015,1,2015-1-182,1,11,0
2506,2015,1,2015-1-182,1,25,1
2507,2015,1,2015-1-182,2,9,3
2508,2015,1,2015-1-182,2,19,4
2509,2015,1,2015-1-183,1,39,2
2510,2015,1,2015-1-184,1,38,2
2511,2015,1,2015-1-184,2,3,3
2512,2015,1,2015-1-184,2,33,5
2513,2015,1,2015-1-185,1,20,1
2514,2015,1,2015-1-185,1,40,2
2515,2015,1,2015-1-185,1,42,2
2516,2015,1,2015-1-186,1,5,0
2517,2015,1,2015-1-186,1,27,1
2518,2015,1,2015-1-186,2,8,3
2519,2015,1,2015-1-186,2,12,3
2520,2015,1,2015-1-187,1,45,2
2521,2015,1,2015-1-187,2,5,3
2522,2015,1,2015-1-188,1,35,2
2523,2015,1,2015-1-188,1,37,2
2524,2015,1,2015-1-188,2,45,5
2525,2015,1,2015-1-189,2,5,3
2526,2015,1,2015-1-189,2,10,3
2527,2015,1,2015-1-190,2,15,4
2528,2015,1,2015-1-191,1,29,1
2529,2015,1,2015-1-192,1,5,0
2530,2015,1,2015-1-192,1,38,2
2531,2015,1,2015-1-192,2,50,5
2532,2015,1,2015-1-193,1,3,0
2533,2015,1,2015-1-193,2,31,5
2534,2015,1,2015-1-195,2,37,5
2535,2015,1,2015-1-196,1,33,2
2536,2015,1,2015-1-196,2,10,3
2537,2015,1,2015-1-196,2,23,4
2538,2015,1,2015-1-196,2,41,5
2539,2015,1,2015-1-196,2,43,5
2540,2015,1,2015-1-197,1,8,0
2541,2015,1,2015-1-197,1,18,1
2542,2015,1,2015-1-197,1,46,2
2543,2015,1,2015-1-197,2,6,3
2544,2015,1,2015-1-197,2,16,4
2545,2015,1,2015-1-197,2,26,4
2546,2015,1,2015-1-198,1,1,0
2547,2015,1,2015-1-198,1,16,1
2548,2015,1,2015-1-198,2,14,3
2549,2015,1,2015-1-198,2,25,4
2550,2015,1,2015-1-198,2,43,5
2551,2015,1,2015-1-199,2,48,5
2552,2015,1,2015-1-200,1,40,2
2553,2015,1,2015-1-201,1,1,0
2554,2015,1,2015-1-201,2,41,5
2555,2015,1,2015-1-201,2,46,5
2556,2015,1,2015-1-202,1,42,2
2557,2015,1,2015-1-203,1,17,1
2558,2015,1,2015-1-203,2,10,3
2559,2015,1,2015-1-203,2,33,5
2560,2015,1,2015-1-203,2,35,5
2561,2015,1,2015-1-204,2,37,5
2562,2015,1,2015-1-205,1,14,0
2563,2015,1,2015-1-205,1,19,1
2564,2015,1,2015-1-205,1,33,2
2565,2015,1,2015-1-208,1,26,1
2566,2015,1,2015-1-208,2,16,4
2567,2015,1,2015-1-208,2,20,4
2568,2015,1,2015-1-209,1,4,0
2569,2015,1,2015-1-209,1,34,2
2570,2015,1,2015-1-209,1,41,2
2571,2015,1,2015-1-209,2,17,4
2572,2015,1,2015-1-209,2,23,4
2573,2015,1,2015-1-209,2,35,5
2574,2015,1,2015-1-209,2,48,5
2575,2015,1,2015-1-211,1,28,1
2576,2015,1,2015-1-211,1,46,2
2577,2015,1,2015-1-211,2,10,3
2578,2015,1,2015-1-211,2,11,3
2579,2015,1,2015-1-211,2,17,4
2580,2015,1,2015-1-211,2,19,4
2581,2015,1,2015-1-211,2,45,5
2582,2015,1,2015-1-212,1,47,2
2583,2015,1,2015-1-214,1,15,1
2584,2015,1,2015-1-214,1,41,2
2585,2015,1,2015-1-214,2,36,5
2586,2015,1,2015-1-215,1,14,0
2587,2015,1,2015-1-215,1,25,1
2588,2015,1,2015-1-215,2,41,5
2589,2015,1,2015-1-217,2,27,4
2590,2015,1,2015-1-217,2,36,5
2591,2015,1,2015-1-218,1,7,0
2592,2015,1,2015-1-218,1,19,1
2593,2015,1,2015-1-219,1,7,0
2594,2015,1,2015-1-219,2,8,3
2595,2015,1,2015-1-219,2,29,4
2596,2015,1,2015-1-220,1,12,0
2597,2015,1,2015-1-220,2,42,5
2598,2015,1,2015-1-221,2,8,3
2599,2015,1,2015-1-222,2,32,5
2600,2015,1,2015-1-222,2,35,5
2601,2015,1,2015-1-223,2,21,4
2602,2015,1,2015-1-223,2,39,5
2603,2015,1,2015-1-223,2,41,5
2604,2015,1,2015-1-224,1,16,1
2605,2015,1,2015-1-224,2,35,5
2606,2015,1,2015-1-224,2,46,5
2607,2015,1,2015-1-225,1,9,0
2608,2015,1,2015-1-225,1,32,2
2609,2015,1,2015-1-225,2,43,5
2610,2015,1,2015-1-226,1,7,0
2611,2015,1,2015-1-226,2,10,3
2612,2015,1,2015-1-226,2,46,5
2613,2015,1,2015-1-227,2,7,3
2614,2015,1,2015-1-228,1,19,1
2615,2015,1,2015-1-228,2,9,3
2616,2015,1,2015-1-228,2,48,5
2617,2015,2,2015-2-001,1,24,1
2618,2015,2,2015-2-001,1,28,1
2619,2015,2,2015-2-001,1,39,2
2620,2015,2,2015-2-002,1,31,2
2621,2015,2,2015-2-002,2,24,4
2622,2015,2,2015-2-002,2,41,5
2623,2015,2,2015-2-003,1,36,2
2624,2015,2,2015-2-003,2,4,3
2625,2015,2,2015-2-003,2,12,3
2626,2015,2,2015-2-003,2,34,5
2627,2015,2,2015-2-004,1,7,0
2628,2015,2,2015-2-006,2,4,3
2629,2015,2,2015-2-006,2,16,4
2630,2015,2,2015-2-006,2,31,5
2631,2015,2,2015-2-006,2,41,5
2632,2015,2,2015-2-006,2,47,5
2633,2015,2,2015-2-007,2,39,5
2634,2015,2,2015-2-008,1,37,2
2635,2015,2,2015-2-008,2,4,3
2636,2015,2,2015-2-009,1,16,1
2637,2015,2,2015-2-009,1,20,1
2638,2015,2,2015-2-009,2,32,5
2639,2015,2,2015-2-010,2,13,3
2640,2015,2,2015-2-011,2,9,3
2641,2015,2,2015-2-011,2,27,4
2642,2015,2,2015-2-011,2,33,5
2643,2015,2,2015-2-011,2,48,5
2644,2015,2,2015-2-012,1,19,1
2645,2015,2,2015-2-012,2,48,5
2646,2015,2,2015-2-013,1,22,1
2647,2015,2,2015-2-013,2,11,3
2648,2015,2,2015-2-013,2,36,5
2649,2015,2,2015-2-014,2,15,4
2650,2015,2,2015-2-014,2,20,4
2651,2015,2,2015-2-015,1,32,2
2652,2015,2,2015-2-015,2,20,4
2653,2015,2,2015-2-015,2,41,5
2654,2015,2,2015-2-015,2,46,5
2655,2015,2,2015-2-016,1,32,2
2656,2015,2,2015-2-017,1,6,0
2657,2015,2,2015-2-017,2,6,3
2658,2015,2,2015-2-017,2,9,3
2659,2015,2,2015-2-017,2,27,4
2660,2015,2,2015-2-017,2,44,5
2661,2015,2,2015-2-018,1,25,1
2662,2015,2,2015-2-018,2,28,4
2663,2015,2,2015-2-018,2,39,5
2664,2015,2,2015-2-018,2,43,5
2665,2015,2,2015-2-020,1,2,0
2666,2015,2,2015-2-020,1,33,2
2667,2015,2,2015-2-020,1,45,2
2668,2015,2,2015-2-020,1,46,2
2669,2015,2,2015-2-021,1,7,0
2670,2015,2,2015-2-021,2,12,3
2671,2015,2,2015-2-021,2,21,4
2672,2015,2,2015-2-021,2,33,5
2673,2015,2,2015-2-022,2,6,3
2674,2015,2,2015-2-022,2,39,5
2675,2015,2,2015-2-022,2,41,5
2676,2015,2,2015-2-022,2,44,5
2677,2015,2,2015-2-023,2,11,3
2678,2015,2,2015-2-023,2,26,4
2679,2015,2,2015-2-024,1,33,2
2680,2015,2,2015-2-024,1,41,2
2681,2015,2,2015-2-024,2,41,5
2682,2015,2,2015-2-025,2,28,4
2683,2015,2,2015-2-025,2,36,5
2684,2015,2,2015-2-027,2,11,3
2685,2015,2,2015-2-027,2,46,5
2686,2015,2,2015-2-028,2,13,3
2687,2015,2,2015-2-028,2,20,4
2688,2015,2,2015-2-028,2,32,5
2689,2015,2,2015-2-029,2,18,4
2690,2015,2,2015-2-029,2,36,5
2691,2015,2,2015-2-031,1,1,0
2692,2015,2,2015-2-031,1,20,1
2693,2015,2,2015-2-031,2,11,3
2694,2015,2,2015-2-031,2,15,4
2695,2015,2,2015-2-031,2,27,4
2696,2015,2,2015-2-031,2,31,5
2697,2015,2,2015-2-032,2,40,5
2698,2015,2,2015-2-034,1,0,0
2699,2015,2,2015-2-035,2,4,3
2700,2015,2,2015-2-035,2,24,4
2701,2015,2,2015-2-035,2,48,5
2702,2015,2,2015-2-036,1,12,0
2703,2015,2,2015-2-036,1,17,1
2704,2015,2,2015-2-036,2,6,3
